TTR,id
0.6086956521739131,259
0.6181818181818182,260
0.7058823529411765,261
0.6833333333333333,262
0.8947368421052632,263
0.6964285714285714,264
0.5487804878048781,265
0.8285714285714286,266
0.6707317073170732,267
0.6833333333333333,268
0.8421052631578947,269
0.803030303030303,270
0.7222222222222222,271
0.8333333333333334,272
0.6585365853658537,273
0.6875,274
0.8378378378378378,275
0.8421052631578947,276
0.7631578947368421,277
0.7727272727272727,278
0.7446808510638298,279
0.6440677966101694,280
0.7692307692307693,281
0.7313432835820896,282
0.8529411764705882,283
0.8387096774193549,284
0.7755102040816326,285
0.7692307692307693,286
0.6571428571428571,287
0.9285714285714286,288
0.7692307692307693,289
0.7948717948717948,290
0.7666666666666667,291
0.825,292
0.9130434782608695,293
0.8444444444444444,294
0.8620689655172413,295
0.8292682926829268,296
0.6285714285714286,297
0.8125,298
0.7777777777777778,299
0.671875,300
0.7241379310344828,301
0.8888888888888888,302
0.918918918918919,303
0.813953488372093,304
0.6785714285714286,305
1.0,306
0.8571428571428571,307
0.6981132075471698,308
0.7058823529411765,309
0.7948717948717948,310
0.8648648648648649,311
0.6578947368421053,312
0.7102803738317757,313
0.9285714285714286,314
0.6666666666666666,315
0.725,316
0.875,317
0.8636363636363636,318
0.868421052631579,319
0.7142857142857143,320
0.875,321
0.7916666666666666,322
0.6923076923076923,323
0.7608695652173914,324
0.7402597402597403,325
0.7428571428571429,326
0.75,327
0.7380952380952381,328
0.7083333333333334,329
0.7777777777777778,330
0.8837209302325582,331
0.6555555555555556,332
1.0,333
0.8135593220338984,334
0.8461538461538461,335
0.8648648648648649,336
0.6724137931034483,337
0.7142857142857143,338
0.8148148148148148,339
0.8947368421052632,340
0.84,341
0.7916666666666666,342
0.6666666666666666,343
0.8333333333333334,344
0.6792452830188679,345
0.8245614035087719,346
0.8888888888888888,347
0.8285714285714286,348
0.7647058823529411,349
0.7301587301587301,350
0.6777777777777778,351
0.8888888888888888,352
0.7,353
0.8,354
0.7631578947368421,355
0.6451612903225806,356
0.8260869565217391,357
0.8484848484848485,358
0.6428571428571429,359
0.8,360
0.8125,361
0.6372549019607843,362
0.8888888888888888,363
0.9090909090909091,364
0.7285714285714285,365
0.6944444444444444,366
0.7307692307692307,367
0.9285714285714286,368
0.84375,369
0.7843137254901961,370
0.8636363636363636,371
0.8709677419354839,372
0.9375,373
0.7215189873417721,374
0.75,375
0.8181818181818182,376
0.7536231884057971,377
0.6470588235294118,378
0.6981132075471698,379
0.6296296296296297,380
0.92,381
0.7567567567567568,382
0.5849056603773585,383
0.9166666666666666,384
1.0,385
0.873015873015873,386
1.0,387
0.9090909090909091,388
0.6666666666666666,389
0.6153846153846154,390
0.6739130434782609,391
0.92,392
0.7586206896551724,393
0.819672131147541,394
0.6,395
0.7727272727272727,396
0.7105263157894737,397
0.6909090909090909,398
0.8709677419354839,399
0.6119402985074627,400
0.6744186046511628,401
0.8936170212765957,402
0.6875,403
0.6444444444444445,404
0.635593220338983,405
0.6578947368421053,406
0.8095238095238095,407
0.8846153846153846,408
0.8163265306122449,409
0.8846153846153846,410
1.0,411
0.717948717948718,412
0.9444444444444444,413
1.0,414
0.6,415
0.8043478260869565,416
0.7586206896551724,417
0.8135593220338984,418
0.76,419
0.8,420
0.6354166666666666,421
0.746268656716418,422
0.8,423
0.6818181818181818,424
0.803921568627451,425
0.8484848484848485,426
0.84,427
0.6140350877192983,428
0.9,429
0.6888888888888889,430
0.9047619047619048,431
0.9090909090909091,432
0.8235294117647058,433
0.7333333333333333,434
0.9285714285714286,435
0.6585365853658537,436
0.8333333333333334,437
1.0,438
0.8269230769230769,439
0.8048780487804879,440
0.631578947368421,441
0.625,442
0.8382352941176471,443
0.9117647058823529,444
0.7575757575757576,445
0.75,446
0.9310344827586207,447
0.8461538461538461,448
0.7027027027027027,449
0.6629213483146067,450
0.8333333333333334,451
0.72,452
0.6666666666666666,453
0.6071428571428571,454
0.8153846153846154,455
0.7407407407407407,456
0.8055555555555556,457
0.6036036036036037,458
0.7014925373134329,459
0.7058823529411765,460
0.6455696202531646,461
0.8181818181818182,462
0.875,463
0.7719298245614035,464
0.746031746031746,465
0.6857142857142857,466
0.8125,467
0.7297297297297297,468
0.7313432835820896,469
1.0,470
0.7532467532467533,471
0.6436781609195402,472
0.9473684210526315,473
0.6666666666666666,474
0.7741935483870968,475
0.8059701492537313,476
0.7058823529411765,477
0.6,478
0.9523809523809523,479
0.6764705882352942,480
0.9032258064516129,481
0.7954545454545454,482
0.8076923076923077,483
0.7037037037037037,484
0.8823529411764706,485
0.8333333333333334,486
1.0,487
0.8085106382978723,488
0.7714285714285715,489
0.9047619047619048,490
0.8076923076923077,491
0.6666666666666666,492
0.6857142857142857,493
0.7708333333333334,494
0.6617647058823529,495
0.7160493827160493,496
0.7924528301886793,497
0.8974358974358975,498
0.8148148148148148,499
0.6086956521739131,500
0.7058823529411765,501
0.6382978723404256,502
0.7058823529411765,503
0.8,504
0.9166666666666666,505
0.7446808510638298,506
0.7553191489361702,507
0.8611111111111112,508
0.41935483870967744,509
0.8518518518518519,510
0.5901639344262295,511
0.8333333333333334,512
0.5833333333333334,513
0.5540540540540541,514
0.8055555555555556,515
0.5875,516
0.7538461538461538,517
0.7142857142857143,518
0.6779661016949152,519
0.9,520
0.828125,521
1.0,522
0.7096774193548387,523
0.85,524
0.9565217391304348,525
0.5543478260869565,526
0.8947368421052632,527
0.6458333333333334,528
0.8,529
0.7471264367816092,530
0.6310679611650486,531
0.9333333333333333,532
0.7101449275362319,533
0.6451612903225806,534
0.8333333333333334,535
0.8235294117647058,536
0.6842105263157895,537
0.9285714285714286,538
0.7619047619047619,539
0.7111111111111111,540
0.7428571428571429,541
0.7291666666666666,542
0.671875,543
0.6976744186046512,544
0.8611111111111112,545
0.7073170731707317,546
0.6829268292682927,547
0.6941176470588235,548
0.6792452830188679,549
0.88,550
0.684931506849315,551
0.7692307692307693,552
0.868421052631579,553
0.7619047619047619,554
0.5769230769230769,555
0.7209302325581395,556
0.6571428571428571,557
0.6170212765957447,558
0.7631578947368421,559
0.6329113924050633,560
0.72,561
0.6896551724137931,562
0.8214285714285714,563
0.7368421052631579,564
0.7272727272727273,565
0.7894736842105263,566
0.7647058823529411,567
0.703125,568
0.7931034482758621,569
0.75,570
0.7636363636363637,571
0.7586206896551724,572
0.75,573
1.0,574
0.88,575
0.5849056603773585,576
0.6615384615384615,577
0.6559139784946236,578
0.5833333333333334,579
0.7413793103448276,580
0.8709677419354839,581
0.7407407407407407,582
0.8823529411764706,583
0.8108108108108109,584
0.7647058823529411,585
0.76,586
0.6923076923076923,587
0.7719298245614035,588
0.7833333333333333,589
0.7692307692307693,590
0.7555555555555555,591
0.6226415094339622,592
0.75,593
0.5949367088607594,594
0.8064516129032258,595
0.6666666666666666,596
0.7551020408163265,597
0.7586206896551724,598
0.7162162162162162,599
0.8888888888888888,600
0.7169811320754716,601
0.6296296296296297,602
0.7407407407407407,603
0.734375,604
0.7058823529411765,605
0.6274509803921569,606
0.6716417910447762,607
0.7647058823529411,608
0.6301369863013698,609
0.8461538461538461,610
0.9411764705882353,611
0.8571428571428571,612
0.7272727272727273,613
0.7441860465116279,614
0.8235294117647058,615
0.8108108108108109,616
0.6805555555555556,617
0.6122448979591837,618
0.7777777777777778,619
0.5492957746478874,620
0.8775510204081632,621
0.775,622
0.7916666666666666,623
0.7222222222222222,624
0.7540983606557377,625
0.7586206896551724,626
0.676923076923077,627
0.7045454545454546,628
0.7551020408163265,629
0.8787878787878788,630
0.7796610169491526,631
0.8064516129032258,632
0.75,633
0.8888888888888888,634
0.5,635
0.6984126984126984,636
0.9565217391304348,637
0.6415094339622641,638
0.7755102040816326,639
0.6136363636363636,640
0.6666666666666666,641
0.8372093023255814,642
0.6829268292682927,643
0.8666666666666667,644
0.9,645
1.0,646
0.7222222222222222,647
0.696969696969697,648
0.6595744680851063,649
0.7777777777777778,650
0.6031746031746031,651
0.8518518518518519,652
0.8235294117647058,653
0.75,654
0.5625,655
0.8260869565217391,656
0.7027027027027027,657
0.7454545454545455,658
0.574468085106383,659
0.8181818181818182,660
0.813953488372093,661
0.6938775510204082,662
0.7567567567567568,663
0.90625,664
0.647887323943662,665
0.7777777777777778,666
0.9047619047619048,667
0.8269230769230769,668
0.8181818181818182,669
1.0,670
0.6197183098591549,671
0.7,672
0.8636363636363636,673
0.7837837837837838,674
0.5909090909090909,675
0.8888888888888888,676
0.6666666666666666,677
0.7083333333333334,678
0.6615384615384615,679
0.9230769230769231,680
0.7428571428571429,681
0.8163265306122449,682
0.9,683
0.75,684
0.9117647058823529,685
0.7307692307692307,686
0.6666666666666666,687
0.6097560975609756,688
0.8085106382978723,689
0.7049180327868853,690
0.7,691
0.8103448275862069,692
0.717948717948718,693
0.625,694
0.8153846153846154,695
0.8108108108108109,696
0.8285714285714286,697
1.0,698
0.9375,699
0.6545454545454545,700
0.9069767441860465,701
0.6666666666666666,702
0.6037735849056604,703
0.8222222222222222,704
0.7857142857142857,705
0.868421052631579,706
0.5436893203883495,707
0.75,708
0.6041666666666666,709
0.76,710
1.0,711
0.6176470588235294,712
0.6923076923076923,713
0.8275862068965517,714
0.8888888888888888,715
0.7971014492753623,716
0.8695652173913043,717
0.7307692307692307,718
0.8409090909090909,719
0.7708333333333334,720
0.65625,721
0.7352941176470589,722
1.0,723
0.9142857142857143,724
0.6595744680851063,725
0.7708333333333334,726
0.7083333333333334,727
0.7413793103448276,728
0.6515151515151515,729
0.7678571428571429,730
0.8055555555555556,731
0.7647058823529411,732
0.676923076923077,733
0.7241379310344828,734
1.0,735
0.8,736
0.7837837837837838,737
0.8387096774193549,738
0.6363636363636364,739
0.8088235294117647,740
0.8620689655172413,741
0.813953488372093,742
0.7435897435897436,743
0.7391304347826086,744
0.7924528301886793,745
0.6851851851851852,746
0.8461538461538461,747
0.71875,748
0.603448275862069,749
0.7,750
0.896551724137931,751
1.0,752
0.6585365853658537,753
0.7413793103448276,754
1.0,755
0.6956521739130435,756
0.9333333333333333,757
0.5932203389830508,758
0.7222222222222222,759
0.8260869565217391,760
0.9583333333333334,761
0.6727272727272727,762
0.7258064516129032,763
0.6779661016949152,764
0.7297297297297297,765
0.9090909090909091,766
0.9333333333333333,767
0.6853932584269663,768
0.723404255319149,769
0.8636363636363636,770
0.6862745098039216,771
0.8070175438596491,772
0.7758620689655172,773
0.6481481481481481,774
0.6666666666666666,775
0.9,776
0.8222222222222222,777
0.8529411764705882,778
0.6923076923076923,779
1.0,780
0.5806451612903226,781
0.8378378378378378,782
0.7555555555555555,783
0.7755102040816326,784
0.5657894736842105,785
0.88,786
0.7959183673469388,787
0.8421052631578947,788
0.7368421052631579,789
0.8,790
0.631578947368421,791
0.7777777777777778,792
0.7804878048780488,793
0.6,794
0.8333333333333334,795
0.7692307692307693,796
0.7230769230769231,797
0.6756756756756757,798
0.75,799
1.0,800
0.7954545454545454,801
0.71875,802
0.6935483870967742,803
0.6666666666666666,804
0.6216216216216216,805
0.7567567567567568,806
0.68,807
0.78125,808
0.6730769230769231,809
0.7272727272727273,810
0.6615384615384615,811
0.8666666666666667,812
0.9166666666666666,813
0.8666666666666667,814
0.6666666666666666,815
0.875,816
0.7647058823529411,817
0.7526881720430108,818
0.7450980392156863,819
0.9016393442622951,820
0.9473684210526315,821
0.6170212765957447,822
0.6785714285714286,823
0.8888888888888888,824
0.6438356164383562,825
0.8275862068965517,826
0.7073170731707317,827
0.7105263157894737,828
0.85,829
0.7209302325581395,830
0.9285714285714286,831
0.8222222222222222,832
0.6617647058823529,833
0.9411764705882353,834
0.6470588235294118,835
0.6507936507936508,836
0.85,837
0.7169811320754716,838
1.0,839
0.9090909090909091,840
0.7735849056603774,841
0.6730769230769231,842
0.7333333333333333,843
0.6078431372549019,844
0.8372093023255814,845
0.8055555555555556,846
0.7333333333333333,847
0.75,848
0.76,849
0.6097560975609756,850
0.6190476190476191,851
0.711864406779661,852
0.5555555555555556,853
0.7551020408163265,854
0.7837837837837838,855
0.9333333333333333,856
0.7631578947368421,857
0.726027397260274,858
0.8596491228070176,859
0.6944444444444444,860
0.7413793103448276,861
0.7205882352941176,862
0.8421052631578947,863
0.8787878787878788,864
0.7866666666666666,865
0.6363636363636364,866
0.6818181818181818,867
0.7142857142857143,868
0.7454545454545455,869
0.8,870
0.7183098591549296,871
0.8974358974358975,872
0.7142857142857143,873
0.6703296703296703,874
0.7142857142857143,875
0.9090909090909091,876
0.7333333333333333,877
0.75,878
0.631578947368421,879
0.6486486486486487,880
0.8421052631578947,881
0.6923076923076923,882
0.6885245901639344,883
0.725,884
0.6666666666666666,885
0.7692307692307693,886
0.6388888888888888,887
0.5555555555555556,888
0.6162790697674418,889
0.7058823529411765,890
0.896551724137931,891
0.5357142857142857,892
0.7333333333333333,893
0.8,894
0.6984126984126984,895
0.6233766233766234,896
0.8536585365853658,897
0.8333333333333334,898
0.84,899
0.8837209302325582,900
0.6730769230769231,901
0.8301886792452831,902
0.6739130434782609,903
0.7142857142857143,904
0.7647058823529411,905
0.6486486486486487,906
0.9444444444444444,907
0.9166666666666666,908
0.6101694915254238,909
0.7160493827160493,910
0.8235294117647058,911
0.6582278481012658,912
0.6212121212121212,913
0.7586206896551724,914
0.6216216216216216,915
0.7045454545454546,916
0.868421052631579,917
0.7083333333333334,918
0.6792452830188679,919
0.7567567567567568,920
0.9285714285714286,921
0.673469387755102,922
0.7777777777777778,923
0.7058823529411765,924
0.6875,925
0.7884615384615384,926
0.631578947368421,927
0.6590909090909091,928
0.6338028169014085,929
0.925,930
0.72,931
0.5714285714285714,932
0.7837837837837838,933
0.8409090909090909,934
0.8461538461538461,935
0.7333333333333333,936
0.7254901960784313,937
0.6610169491525424,938
0.7857142857142857,939
0.6290322580645161,940
0.875,941
0.7878787878787878,942
0.7647058823529411,943
0.6091954022988506,944
0.8928571428571429,945
0.7101449275362319,946
0.7111111111111111,947
0.638095238095238,948
0.78,949
0.7959183673469388,950
0.6415094339622641,951
0.8235294117647058,952
0.8947368421052632,953
0.8214285714285714,954
0.8064516129032258,955
0.6046511627906976,956
0.8536585365853658,957
0.7954545454545454,958
0.6265060240963856,959
0.7872340425531915,960
0.6885245901639344,961
0.7735849056603774,962
0.7209302325581395,963
0.6808510638297872,964
0.5740740740740741,965
0.8888888888888888,966
0.7073170731707317,967
0.828125,968
0.813953488372093,969
0.6,970
0.7241379310344828,971
0.7692307692307693,972
0.6376811594202898,973
1.0,974
0.7804878048780488,975
0.6172839506172839,976
0.6888888888888889,977
0.6944444444444444,978
0.5769230769230769,979
0.7721518987341772,980
0.7288135593220338,981
0.6119402985074627,982
0.7012987012987013,983
0.6627906976744186,984
0.6857142857142857,985
0.875,986
0.8387096774193549,987
0.6,988
0.6486486486486487,989
0.6585365853658537,990
0.9130434782608695,991
0.9,992
0.9411764705882353,993
1.0,994
0.75,995
0.7176470588235294,996
0.9523809523809523,997
0.6545454545454545,998
0.7261904761904762,999
0.9285714285714286,1000
0.7777777777777778,1001
0.7428571428571429,1002
0.627906976744186,1003
0.6666666666666666,1004
0.7727272727272727,1005
0.782608695652174,1006
0.7,1007
0.6140350877192983,1008
0.5686274509803921,1009
0.84,1010
0.6818181818181818,1011
0.7777777777777778,1012
0.7560975609756098,1013
0.75,1014
0.7954545454545454,1015
0.8571428571428571,1016
0.7123287671232876,1017
0.7708333333333334,1018
0.7222222222222222,1019
0.7352941176470589,1020
0.7666666666666667,1021
0.7333333333333333,1022
0.675,1023
0.7058823529411765,1024
0.5641025641025641,1025
0.7241379310344828,1026
0.6862745098039216,1027
0.8888888888888888,1028
0.7142857142857143,1029
0.6842105263157895,1030
0.6881720430107527,1031
0.6875,1032
0.8863636363636364,1033
0.8648648648648649,1034
0.825,1035
0.8571428571428571,1036
0.6585365853658537,1037
0.6702127659574468,1038
0.7571428571428571,1039
1.0,1040
0.6363636363636364,1041
0.7931034482758621,1042
0.8125,1043
0.7301587301587301,1044
0.75,1045
1.0,1046
0.7052631578947368,1047
0.7317073170731707,1048
0.6666666666666666,1049
0.6571428571428571,1050
1.0,1051
0.6338028169014085,1052
0.5652173913043478,1053
0.6666666666666666,1054
0.7424242424242424,1055
0.7941176470588235,1056
0.64,1057
0.8611111111111112,1058
0.5522388059701493,1059
0.684931506849315,1060
0.6962025316455697,1061
0.7941176470588235,1062
0.8378378378378378,1063
0.725,1064
0.5735294117647058,1065
0.8275862068965517,1066
0.6891891891891891,1067
0.5754716981132075,1068
0.6956521739130435,1069
0.7674418604651163,1070
0.7037037037037037,1071
0.8571428571428571,1072
0.6161616161616161,1073
0.9444444444444444,1074
0.6440677966101694,1075
0.75,1076
0.7241379310344828,1077
0.7777777777777778,1078
0.7156862745098039,1079
0.796875,1080
0.75,1081
0.65625,1082
0.8055555555555556,1083
0.8461538461538461,1084
1.0,1085
0.5882352941176471,1086
1.0,1087
0.6078431372549019,1088
0.8888888888888888,1089
0.8260869565217391,1090
0.8,1091
0.7906976744186046,1092
0.9090909090909091,1093
0.56,1094
0.8333333333333334,1095
0.6615384615384615,1096
0.78125,1097
0.8695652173913043,1098
0.6226415094339622,1099
0.6666666666666666,1100
0.8055555555555556,1101
0.7714285714285715,1102
0.671875,1103
0.7666666666666667,1104
0.8181818181818182,1105
0.5972222222222222,1106
0.547945205479452,1107
1.0,1108
0.6888888888888889,1109
0.6610169491525424,1110
0.7941176470588235,1111
0.78125,1112
0.7872340425531915,1113
0.7662337662337663,1114
0.7123287671232876,1115
0.8,1116
0.88,1117
0.7857142857142857,1118
0.5802469135802469,1119
1.0,1120
0.8125,1121
0.9047619047619048,1122
0.71875,1123
0.6428571428571429,1124
0.7272727272727273,1125
0.8636363636363636,1126
0.68,1127
0.6461538461538462,1128
0.6410256410256411,1129
0.7708333333333334,1130
0.6557377049180327,1131
0.6875,1132
0.8108108108108109,1133
0.7777777777777778,1134
0.9333333333333333,1135
0.868421052631579,1136
0.5813953488372093,1137
0.7837837837837838,1138
0.8181818181818182,1139
0.9473684210526315,1140
0.9090909090909091,1141
0.7291666666666666,1142
0.7272727272727273,1143
0.7619047619047619,1144
0.6354166666666666,1145
0.6129032258064516,1146
0.7457627118644068,1147
0.71875,1148
0.7931034482758621,1149
0.6,1150
0.7111111111111111,1151
0.8285714285714286,1152
0.7647058823529411,1153
0.8333333333333334,1154
0.675,1155
0.5542168674698795,1156
0.6756756756756757,1157
0.8823529411764706,1158
0.9117647058823529,1159
0.6964285714285714,1160
0.647887323943662,1161
0.8095238095238095,1162
0.5714285714285714,1163
0.6458333333333334,1164
0.9705882352941176,1165
0.6481481481481481,1166
0.6078431372549019,1167
0.7627118644067796,1168
0.8181818181818182,1169
0.7666666666666667,1170
0.6794871794871795,1171
0.6129032258064516,1172
0.7659574468085106,1173
0.7619047619047619,1174
0.6666666666666666,1175
0.7592592592592593,1176
0.6728971962616822,1177
0.8541666666666666,1178
0.8709677419354839,1179
0.6301369863013698,1180
0.765625,1181
0.7142857142857143,1182
0.7142857142857143,1183
0.9629629629629629,1184
0.6666666666666666,1185
0.8571428571428571,1186
0.95,1187
0.8115942028985508,1188
0.8620689655172413,1189
0.6272727272727273,1190
0.6097560975609756,1191
0.7777777777777778,1192
0.7692307692307693,1193
1.0,1194
1.0,1195
0.6792452830188679,1196
0.6724137931034483,1197
0.8787878787878788,1198
0.782608695652174,1199
0.6,1200
1.0,1201
0.9,1202
0.8108108108108109,1203
0.8108108108108109,1204
0.673469387755102,1205
0.5873015873015873,1206
0.7837837837837838,1207
0.6857142857142857,1208
0.74,1209
0.8275862068965517,1210
0.647887323943662,1211
0.9090909090909091,1212
0.6086956521739131,1213
0.875,1214
0.95,1215
0.8888888888888888,1216
0.9090909090909091,1217
0.6666666666666666,1218
0.7954545454545454,1219
0.9166666666666666,1220
0.7407407407407407,1221
0.9354838709677419,1222
0.6461538461538462,1223
0.7647058823529411,1224
0.75,1225
0.8260869565217391,1226
0.6811594202898551,1227
0.9047619047619048,1228
0.7804878048780488,1229
0.7325581395348837,1230
0.6166666666666667,1231
0.75,1232
0.8571428571428571,1233
0.9,1234
0.75,1235
0.8113207547169812,1236
0.9523809523809523,1237
0.575,1238
0.6941176470588235,1239
0.6981132075471698,1240
0.6545454545454545,1241
0.9545454545454546,1242
0.6964285714285714,1243
0.9166666666666666,1244
0.62,1245
0.7,1246
0.5714285714285714,1247
0.6493506493506493,1248
0.9090909090909091,1249
0.6290322580645161,1250
0.8163265306122449,1251
0.7,1252
0.9375,1253
0.5757575757575758,1254
0.8857142857142857,1255
0.8666666666666667,1256
0.6170212765957447,1257
0.723404255319149,1258
0.90625,1259
0.6438356164383562,1260
0.6363636363636364,1261
0.6666666666666666,1262
0.90625,1263
0.6530612244897959,1264
1.0,1265
0.6388888888888888,1266
0.76,1267
0.8518518518518519,1268
0.775,1269
0.8076923076923077,1270
0.671875,1271
0.7692307692307693,1272
0.6862745098039216,1273
0.8928571428571429,1274
0.775,1275
0.8571428571428571,1276
0.7714285714285715,1277
0.671875,1278
0.8125,1279
0.8857142857142857,1280
0.9285714285714286,1281
0.7547169811320755,1282
0.7391304347826086,1283
0.8125,1284
0.6481481481481481,1285
0.8,1286
0.7959183673469388,1287
0.7903225806451613,1288
0.6595744680851063,1289
0.7333333333333333,1290
0.78,1291
0.7954545454545454,1292
0.5686274509803921,1293
0.7012987012987013,1294
1.0,1295
0.8214285714285714,1296
0.7804878048780488,1297
0.782608695652174,1298
0.9310344827586207,1299
0.7586206896551724,1300
0.6610169491525424,1301
0.7619047619047619,1302
0.6785714285714286,1303
1.0,1304
0.7555555555555555,1305
0.6049382716049383,1306
0.7205882352941176,1307
0.78125,1308
0.8571428571428571,1309
0.8571428571428571,1310
0.6385542168674698,1311
0.7741935483870968,1312
0.6282051282051282,1313
0.6129032258064516,1314
0.6551724137931034,1315
0.7678571428571429,1316
0.8095238095238095,1317
0.6354166666666666,1318
0.8260869565217391,1319
0.765625,1320
0.7894736842105263,1321
0.6727272727272727,1322
0.8636363636363636,1323
0.8518518518518519,1324
0.5901639344262295,1325
0.55,1326
0.6857142857142857,1327
0.7857142857142857,1328
0.8571428571428571,1329
0.7727272727272727,1330
0.5324675324675324,1331
0.95,1332
0.6477272727272727,1333
0.6363636363636364,1334
0.8181818181818182,1335
0.8,1336
0.8,1337
0.6833333333333333,1338
0.8,1339
0.75,1340
0.75,1341
0.8245614035087719,1342
0.7666666666666667,1343
0.7,1344
0.803921568627451,1345
0.7380952380952381,1346
1.0,1347
0.7619047619047619,1348
0.703125,1349
0.8571428571428571,1350
0.671875,1351
0.8947368421052632,1352
0.85,1353
0.6721311475409836,1354
0.8529411764705882,1355
